accu_end_time,accu_value,num,stno,stntype,typhoon_cht_name,typhoon_name,typhoon,day
2015/7/9 10:00,2,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 11:00,1,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 18:00,0.5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:59,2,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/10 1:00,5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 2:00,5.5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 3:00,9.5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 4:00,9,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 5:00,6,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 6:00,4.5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 8:00,0.5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 10:00,1,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 11:00,1,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 12:00,1,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 13:00,4.5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,8,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 15:00,1.5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 16:00,3,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 17:00,4,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 18:00,9,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 19:00,4,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 20:00,6.5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 21:00,2,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 22:00,1,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:00,1.5,201509,466880,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/9 9:00,0.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 10:00,1.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 14:00,3,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 15:00,9,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 16:00,3,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 17:00,2,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 20:00,1,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 21:00,1.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 22:00,1.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:00,3,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:59,3,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/10 1:00,0.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 2:00,1.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 3:00,4.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 5:00,4,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 6:00,3.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 7:00,1,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 10:00,0.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 11:00,0.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 13:00,8,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,1.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 15:00,2,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 16:00,0.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 17:00,4.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 18:00,4,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 19:00,1,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 20:00,0.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 21:00,0.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 22:00,3.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:00,0.5,201509,466900,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/9 7:00,5.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 8:00,9.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 9:00,7,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 17:00,2.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 18:00,1,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 19:00,4.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 20:00,1,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 21:00,2,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 22:00,2,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:00,4,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:59,4.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/10 1:00,11,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 2:00,2,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 3:00,8.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 4:00,5.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 5:00,26.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 6:00,13,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 7:00,7,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 8:00,4.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 9:00,3.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 10:00,4,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 11:00,18.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 12:00,3.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 13:00,24.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,4.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 15:00,10.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 16:00,4,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 17:00,10.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 18:00,24.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 19:00,11,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 20:00,2,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 21:00,13.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 22:00,9.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:00,0.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:59,0.5,201509,466910,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/9 8:00,10.1,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 10:00,7,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 11:00,0.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 17:00,1,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 19:00,1,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 22:00,0.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:00,1.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:59,0.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/10 1:00,8.8,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 2:00,0.7,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 3:00,0.7,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 4:00,0.8,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 5:00,6.8,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 6:00,10.7,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 7:00,12,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 8:00,2.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 9:00,1,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 10:00,2,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 11:00,1.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 12:00,0.8,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 13:00,5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,5.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 15:00,0.9,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 16:00,3.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 17:00,7,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 18:00,8.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 19:00,4,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 20:00,3.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 21:00,3,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 22:00,1.5,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:00,0.3,201509,466920,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/9 7:00,0.7,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 8:00,3.8,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 9:00,9.4,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 10:00,1.8,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 13:00,1.2,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 17:00,1.2,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 22:00,0.5,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:00,3.3,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:59,1.9,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/10 1:00,6.2,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 2:00,2.8,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 3:00,3.5,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 4:00,6,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 5:00,23,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 6:00,19.5,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 7:00,15.8,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 8:00,6.5,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 9:00,15.3,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 10:00,14.8,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 11:00,32.5,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 12:00,16.4,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 13:00,35.8,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,17,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 15:00,22.2,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 16:00,10,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 17:00,23.2,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 18:00,36,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 19:00,20.6,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 20:00,6.6,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 21:00,16.5,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 22:00,12,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:00,1,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/11 4:00,0.2,201509,466930,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
2015/7/9 6:00,0.4,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 7:00,3,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 8:00,7,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 9:00,16.8,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 17:00,0.8,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 19:00,0.9,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:00,0.2,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:59,0.2,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/10 1:00,0.9,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 3:00,0.3,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 5:00,0.8,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 6:00,3.6,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 7:00,0.6,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 10:00,0.6,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 11:00,0.6,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 12:00,0.9,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 13:00,5.2,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,0.2,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 15:00,2.5,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 16:00,0.6,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 17:00,7.5,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 18:00,7.6,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 19:00,3.2,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 20:00,1.2,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 21:00,2.8,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 22:00,1.8,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:00,1.2,201509,466940,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 12:00,0.5,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,3,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 15:00,3,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 16:00,2.5,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 17:00,2,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 18:00,1,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 19:00,0.5,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 20:00,1,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 21:00,1,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 22:00,0.5,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:00,2,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:59,0.5,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/11 2:00,0.5,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
2015/7/11 3:00,1.5,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
2015/7/11 4:00,1,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
2015/7/11 5:00,0.5,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
2015/7/11 8:00,1,201509,466950,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
2015/7/10 13:00,0.7,201509,467050,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,0.5,201509,467050,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 20:00,1,201509,467050,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 21:00,0.3,201509,467050,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 22:00,0.8,201509,467050,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 23:00,0.5,201509,467050,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/9 12:00,0.2,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:00,1.7,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:59,4.8,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/10 3:00,0.2,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 4:00,0.3,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 5:00,0.2,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 6:00,2.9,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 7:00,3.6,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 8:00,0.5,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 12:00,0.5,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,4.8,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 15:00,1,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 18:00,0.3,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 19:00,1,201509,467060,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/9 19:00,0.2,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:00,0.2,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 23:59,2.1,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/10 1:00,1,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 2:00,1,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 3:00,0.8,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 4:00,0.4,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 5:00,2.2,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 6:00,4.4,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 7:00,2,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 11:00,0.5,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 12:00,0.4,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 14:00,2.7,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 15:00,0.7,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 16:00,1.2,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 17:00,1.3,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 18:00,2.8,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 19:00,2.1,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 20:00,1.1,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 21:00,0.2,201509,467080,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 22:00,0.6,201509,467350,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/11 2:00,0.5,201509,467410,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
2015/7/11 3:00,0.5,201509,467410,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
2015/7/9 5:00,0.5,201509,467440,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/9 6:00,0.5,201509,467440,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,9
2015/7/11 2:00,1,201509,467440,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
2015/7/10 8:00,1,201509,467480,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/10 9:00,0.3,201509,467480,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,10
2015/7/11 5:00,3.4,201509,467480,cwbhr,©÷ÂE,2015CHAN-HOM,CHAN-HOM,11
